FIPStxt,state,county,attribute,value
5053,AR,Grant ,POP_ESTIMATE_2022,18129
5053,AR,Grant ,POP_ESTIMATE_2023,18383
5053,AR,Grant ,N_POP_CHG_2020,58
5053,AR,Grant ,N_POP_CHG_2021,105
5053,AR,Grant ,N_POP_CHG_2022,6
5053,AR,Grant ,N_POP_CHG_2023,254
5053,AR,Grant ,BIRTHS_2020,46
5053,AR,Grant ,BIRTHS_2021,205
5053,AR,Grant ,BIRTHS_2022,183
5053,AR,Grant ,BIRTHS_2023,184
5053,AR,Grant ,DEATHS_2020,39
5053,AR,Grant ,DEATHS_2021,291
5053,AR,Grant ,DEATHS_2022,284
5053,AR,Grant ,DEATHS_2023,258
5053,AR,Grant ,NATURAL_CHG_2020,7
5053,AR,Grant ,NATURAL_CHG_2021,-86
5053,AR,Grant ,NATURAL_CHG_2022,-101
5053,AR,Grant ,NATURAL_CHG_2023,-74
5053,AR,Grant ,INTERNATIONAL_MIG_2020,0
5053,AR,Grant ,INTERNATIONAL_MIG_2021,2
5053,AR,Grant ,INTERNATIONAL_MIG_2022,7
5053,AR,Grant ,INTERNATIONAL_MIG_2023,7
5053,AR,Grant ,DOMESTIC_MIG_2020,50
5053,AR,Grant ,DOMESTIC_MIG_2021,184
5053,AR,Grant ,DOMESTIC_MIG_2022,107
5053,AR,Grant ,DOMESTIC_MIG_2023,324
5053,AR,Grant ,NET_MIG_2020,50
5053,AR,Grant ,NET_MIG_2021,186
5053,AR,Grant ,NET_MIG_2022,114
5053,AR,Grant ,NET_MIG_2023,331
5053,AR,Grant ,RESIDUAL_2020,1
5053,AR,Grant ,RESIDUAL_2021,5
5053,AR,Grant ,RESIDUAL_2022,-7
5053,AR,Grant ,RESIDUAL_2023,-3
5053,AR,Grant ,GQ_ESTIMATES_BASE_2020,152
5053,AR,Grant ,GQ_ESTIMATES_2020,152
5053,AR,Grant ,GQ_ESTIMATES_2021,152
5053,AR,Grant ,GQ_ESTIMATES_2022,152
5053,AR,Grant ,GQ_ESTIMATES_2023,152
5053,AR,Grant ,R_BIRTH_2021,11.3
5053,AR,Grant ,R_BIRTH_2022,10.1
5053,AR,Grant ,R_BIRTH_2023,10.1
5053,AR,Grant ,R_DEATH_2021,16.1
5053,AR,Grant ,R_DEATH_2022,15.7
5053,AR,Grant ,R_DEATH_2023,14.1
5053,AR,Grant ,R_NATURAL_CHG_2021,-4.8
5053,AR,Grant ,R_NATURAL_CHG_2022,-5.6
5053,AR,Grant ,R_NATURAL_CHG_2023,-4.1
5053,AR,Grant ,R_INTERNATIONAL_MIG_2021,0.1
5053,AR,Grant ,R_INTERNATIONAL_MIG_2022,0.4
5053,AR,Grant ,R_INTERNATIONAL_MIG_2023,0.4
5053,AR,Grant ,R_DOMESTIC_MIG_2021,10.2
5053,AR,Grant ,R_DOMESTIC_MIG_2022,5.9
5053,AR,Grant ,R_DOMESTIC_MIG_2023,17.7
5053,AR,Grant ,R_NET_MIG_2021,10.3
5053,AR,Grant ,R_NET_MIG_2022,6.3
5053,AR,Grant ,R_NET_MIG_2023,18.1
5055,AR,Greene ,Rural_Urban_Continuum_Code_2013,4
5055,AR,Greene ,Rural_Urban_Continuum_Code_2023,4
5055,AR,Greene ,Urban_Influence_2013,5
5055,AR,Greene ,Economic_typology_2015,3
5055,AR,Greene ,CENSUS_2020_POP,45736
5055,AR,Greene ,ESTIMATES_BASE_2020,45738
5055,AR,Greene ,POP_ESTIMATE_2020,45864
5055,AR,Greene ,POP_ESTIMATE_2021,46341
5055,AR,Greene ,POP_ESTIMATE_2022,46408
5055,AR,Greene ,POP_ESTIMATE_2023,46743
5055,AR,Greene ,N_POP_CHG_2020,126
5055,AR,Greene ,N_POP_CHG_2021,477
5055,AR,Greene ,N_POP_CHG_2022,67
5055,AR,Greene ,N_POP_CHG_2023,335
5055,AR,Greene ,BIRTHS_2020,151
5055,AR,Greene ,BIRTHS_2021,523
5055,AR,Greene ,BIRTHS_2022,523
5055,AR,Greene ,BIRTHS_2023,526
5055,AR,Greene ,DEATHS_2020,115
5055,AR,Greene ,DEATHS_2021,609
5055,AR,Greene ,DEATHS_2022,622
5055,AR,Greene ,DEATHS_2023,562
5055,AR,Greene ,NATURAL_CHG_2020,36
5055,AR,Greene ,NATURAL_CHG_2021,-86
5055,AR,Greene ,NATURAL_CHG_2022,-99
5055,AR,Greene ,NATURAL_CHG_2023,-36
5055,AR,Greene ,INTERNATIONAL_MIG_2020,0
5055,AR,Greene ,INTERNATIONAL_MIG_2021,-3
5055,AR,Greene ,INTERNATIONAL_MIG_2022,4
5055,AR,Greene ,INTERNATIONAL_MIG_2023,6
5055,AR,Greene ,DOMESTIC_MIG_2020,82
5055,AR,Greene ,DOMESTIC_MIG_2021,559
5055,AR,Greene ,DOMESTIC_MIG_2022,185
5055,AR,Greene ,DOMESTIC_MIG_2023,361
5055,AR,Greene ,NET_MIG_2020,82
5055,AR,Greene ,NET_MIG_2021,556
5055,AR,Greene ,NET_MIG_2022,189
5055,AR,Greene ,NET_MIG_2023,367
5055,AR,Greene ,RESIDUAL_2020,8
5055,AR,Greene ,RESIDUAL_2021,7
5055,AR,Greene ,RESIDUAL_2022,-23
5055,AR,Greene ,RESIDUAL_2023,4
5055,AR,Greene ,GQ_ESTIMATES_BASE_2020,849
5055,AR,Greene ,GQ_ESTIMATES_2020,849
5055,AR,Greene ,GQ_ESTIMATES_2021,849
5055,AR,Greene ,GQ_ESTIMATES_2022,849
5055,AR,Greene ,GQ_ESTIMATES_2023,849
5055,AR,Greene ,R_BIRTH_2021,11.3
5055,AR,Greene ,R_BIRTH_2022,11.3
5055,AR,Greene ,R_BIRTH_2023,11.3
5055,AR,Greene ,R_DEATH_2021,13.2
5055,AR,Greene ,R_DEATH_2022,13.4
5055,AR,Greene ,R_DEATH_2023,12.1
5055,AR,Greene ,R_NATURAL_CHG_2021,-1.9
5055,AR,Greene ,R_NATURAL_CHG_2022,-2.1
5055,AR,Greene ,R_NATURAL_CHG_2023,-0.8
5055,AR,Greene ,R_INTERNATIONAL_MIG_2021,-0.1
5055,AR,Greene ,R_INTERNATIONAL_MIG_2022,0.1
5055,AR,Greene ,R_INTERNATIONAL_MIG_2023,0.1
5055,AR,Greene ,R_DOMESTIC_MIG_2021,12.1
5055,AR,Greene ,R_DOMESTIC_MIG_2022,4
5055,AR,Greene ,R_DOMESTIC_MIG_2023,7.8
5055,AR,Greene ,R_NET_MIG_2021,12.1
5055,AR,Greene ,R_NET_MIG_2022,4.1
5055,AR,Greene ,R_NET_MIG_2023,7.9
5057,AR,Hempstead ,Rural_Urban_Continuum_Code_2013,6
5057,AR,Hempstead ,Rural_Urban_Continuum_Code_2023,6
5057,AR,Hempstead ,Urban_Influence_2013,6
5057,AR,Hempstead ,Economic_typology_2015,0
5057,AR,Hempstead ,CENSUS_2020_POP,20065
5057,AR,Hempstead ,ESTIMATES_BASE_2020,20069
5057,AR,Hempstead ,POP_ESTIMATE_2020,19989
5057,AR,Hempstead ,POP_ESTIMATE_2021,19667
5057,AR,Hempstead ,POP_ESTIMATE_2022,19481
5057,AR,Hempstead ,POP_ESTIMATE_2023,19343
5057,AR,Hempstead ,N_POP_CHG_2020,-80
5057,AR,Hempstead ,N_POP_CHG_2021,-322
5057,AR,Hempstead ,N_POP_CHG_2022,-186
5057,AR,Hempstead ,N_POP_CHG_2023,-138
5057,AR,Hempstead ,BIRTHS_2020,54
5057,AR,Hempstead ,BIRTHS_2021,247
5057,AR,Hempstead ,BIRTHS_2022,309
5057,AR,Hempstead ,BIRTHS_2023,214
5057,AR,Hempstead ,DEATHS_2020,61
5057,AR,Hempstead ,DEATHS_2021,292
5057,AR,Hempstead ,DEATHS_2022,289
5057,AR,Hempstead ,DEATHS_2023,281
5057,AR,Hempstead ,NATURAL_CHG_2020,-7
5057,AR,Hempstead ,NATURAL_CHG_2021,-45
5057,AR,Hempstead ,NATURAL_CHG_2022,20
5057,AR,Hempstead ,NATURAL_CHG_2023,-67
5057,AR,Hempstead ,INTERNATIONAL_MIG_2020,0
5057,AR,Hempstead ,INTERNATIONAL_MIG_2021,2
5057,AR,Hempstead ,INTERNATIONAL_MIG_2022,6
5057,AR,Hempstead ,INTERNATIONAL_MIG_2023,17
5057,AR,Hempstead ,DOMESTIC_MIG_2020,-71
5057,AR,Hempstead ,DOMESTIC_MIG_2021,-277
5057,AR,Hempstead ,DOMESTIC_MIG_2022,-209
5057,AR,Hempstead ,DOMESTIC_MIG_2023,-91
5057,AR,Hempstead ,NET_MIG_2020,-71
5057,AR,Hempstead ,NET_MIG_2021,-275
5057,AR,Hempstead ,NET_MIG_2022,-203
5057,AR,Hempstead ,NET_MIG_2023,-74
5057,AR,Hempstead ,RESIDUAL_2020,-2
5057,AR,Hempstead ,RESIDUAL_2021,-2
5057,AR,Hempstead ,RESIDUAL_2022,-3
5057,AR,Hempstead ,RESIDUAL_2023,3
5057,AR,Hempstead ,GQ_ESTIMATES_BASE_2020,293
5057,AR,Hempstead ,GQ_ESTIMATES_2020,293
5057,AR,Hempstead ,GQ_ESTIMATES_2021,293
5057,AR,Hempstead ,GQ_ESTIMATES_2022,293
5057,AR,Hempstead ,GQ_ESTIMATES_2023,293
5057,AR,Hempstead ,R_BIRTH_2021,12.5
5057,AR,Hempstead ,R_BIRTH_2022,15.8
5057,AR,Hempstead ,R_BIRTH_2023,11
5057,AR,Hempstead ,R_DEATH_2021,14.7
5057,AR,Hempstead ,R_DEATH_2022,14.8
5057,AR,Hempstead ,R_DEATH_2023,14.5
5057,AR,Hempstead ,R_NATURAL_CHG_2021,-2.3
5057,AR,Hempstead ,R_NATURAL_CHG_2022,1
5057,AR,Hempstead ,R_NATURAL_CHG_2023,-3.5
5057,AR,Hempstead ,R_INTERNATIONAL_MIG_2021,0.1
5057,AR,Hempstead ,R_INTERNATIONAL_MIG_2022,0.3
5057,AR,Hempstead ,R_INTERNATIONAL_MIG_2023,0.9
5057,AR,Hempstead ,R_DOMESTIC_MIG_2021,-14
5057,AR,Hempstead ,R_DOMESTIC_MIG_2022,-10.7
5057,AR,Hempstead ,R_DOMESTIC_MIG_2023,-4.7
5057,AR,Hempstead ,R_NET_MIG_2021,-13.9
5057,AR,Hempstead ,R_NET_MIG_2022,-10.4
5057,AR,Hempstead ,R_NET_MIG_2023,-3.8
5059,AR,Hot Spring ,Rural_Urban_Continuum_Code_2013,6
5059,AR,Hot Spring ,Rural_Urban_Continuum_Code_2023,6
5059,AR,Hot Spring ,Urban_Influence_2013,5
5059,AR,Hot Spring ,Economic_typology_2015,0
5059,AR,Hot Spring ,CENSUS_2020_POP,33040
5059,AR,Hot Spring ,ESTIMATES_BASE_2020,33044
5059,AR,Hot Spring ,POP_ESTIMATE_2020,33075
5059,AR,Hot Spring ,POP_ESTIMATE_2021,33079
5059,AR,Hot Spring ,POP_ESTIMATE_2022,33149
5059,AR,Hot Spring ,POP_ESTIMATE_2023,33258
5059,AR,Hot Spring ,N_POP_CHG_2020,31
5059,AR,Hot Spring ,N_POP_CHG_2021,4
5059,AR,Hot Spring ,N_POP_CHG_2022,70
5059,AR,Hot Spring ,N_POP_CHG_2023,109
5059,AR,Hot Spring ,BIRTHS_2020,74
5059,AR,Hot Spring ,BIRTHS_2021,298
5059,AR,Hot Spring ,BIRTHS_2022,308
5059,AR,Hot Spring ,BIRTHS_2023,304
5059,AR,Hot Spring ,DEATHS_2020,101
5059,AR,Hot Spring ,DEATHS_2021,552
5059,AR,Hot Spring ,DEATHS_2022,529
5059,AR,Hot Spring ,DEATHS_2023,475
5059,AR,Hot Spring ,NATURAL_CHG_2020,-27
5059,AR,Hot Spring ,NATURAL_CHG_2021,-254
5059,AR,Hot Spring ,NATURAL_CHG_2022,-221
5059,AR,Hot Spring ,NATURAL_CHG_2023,-171
5059,AR,Hot Spring ,INTERNATIONAL_MIG_2020,0
5059,AR,Hot Spring ,INTERNATIONAL_MIG_2021,4
5059,AR,Hot Spring ,INTERNATIONAL_MIG_2022,-1
5059,AR,Hot Spring ,INTERNATIONAL_MIG_2023,-1
5059,AR,Hot Spring ,DOMESTIC_MIG_2020,52
5059,AR,Hot Spring ,DOMESTIC_MIG_2021,245
5059,AR,Hot Spring ,DOMESTIC_MIG_2022,292
5059,AR,Hot Spring ,DOMESTIC_MIG_2023,279
5059,AR,Hot Spring ,NET_MIG_2020,52
5059,AR,Hot Spring ,NET_MIG_2021,249
5059,AR,Hot Spring ,NET_MIG_2022,291
5059,AR,Hot Spring ,NET_MIG_2023,278
5059,AR,Hot Spring ,RESIDUAL_2020,6
5059,AR,Hot Spring ,RESIDUAL_2021,9
5059,AR,Hot Spring ,RESIDUAL_2022,0
5059,AR,Hot Spring ,RESIDUAL_2023,2
5059,AR,Hot Spring ,GQ_ESTIMATES_BASE_2020,2357
5059,AR,Hot Spring ,GQ_ESTIMATES_2020,2353
5059,AR,Hot Spring ,GQ_ESTIMATES_2021,2321
5059,AR,Hot Spring ,GQ_ESTIMATES_2022,2414
5059,AR,Hot Spring ,GQ_ESTIMATES_2023,2577
5059,AR,Hot Spring ,R_BIRTH_2021,9
5059,AR,Hot Spring ,R_BIRTH_2022,9.3
5059,AR,Hot Spring ,R_BIRTH_2023,9.2
5059,AR,Hot Spring ,R_DEATH_2021,16.7
5059,AR,Hot Spring ,R_DEATH_2022,16
5059,AR,Hot Spring ,R_DEATH_2023,14.3
5059,AR,Hot Spring ,R_NATURAL_CHG_2021,-7.7
5059,AR,Hot Spring ,R_NATURAL_CHG_2022,-6.7
5059,AR,Hot Spring ,R_NATURAL_CHG_2023,-5.2
5059,AR,Hot Spring ,R_INTERNATIONAL_MIG_2021,0.1
5059,AR,Hot Spring ,R_INTERNATIONAL_MIG_2022,0
5059,AR,Hot Spring ,R_INTERNATIONAL_MIG_2023,0
5059,AR,Hot Spring ,R_DOMESTIC_MIG_2021,7.4
5059,AR,Hot Spring ,R_DOMESTIC_MIG_2022,8.8
5059,AR,Hot Spring ,R_DOMESTIC_MIG_2023,8.4
5059,AR,Hot Spring ,R_NET_MIG_2021,7.5
5059,AR,Hot Spring ,R_NET_MIG_2022,8.8
5059,AR,Hot Spring ,R_NET_MIG_2023,8.4
5061,AR,Howard ,Rural_Urban_Continuum_Code_2013,6
5061,AR,Howard ,Rural_Urban_Continuum_Code_2023,8
5061,AR,Howard ,Urban_Influence_2013,6
5061,AR,Howard ,Economic_typology_2015,3
5061,AR,Howard ,CENSUS_2020_POP,12785
5061,AR,Howard ,ESTIMATES_BASE_2020,12786
5061,AR,Howard ,POP_ESTIMATE_2020,12757
5061,AR,Howard ,POP_ESTIMATE_2021,12695
5061,AR,Howard ,POP_ESTIMATE_2022,12622
5061,AR,Howard ,POP_ESTIMATE_2023,12533
5061,AR,Howard ,N_POP_CHG_2020,-29
5061,AR,Howard ,N_POP_CHG_2021,-62
5061,AR,Howard ,N_POP_CHG_2022,-73
5061,AR,Howard ,N_POP_CHG_2023,-89
5061,AR,Howard ,BIRTHS_2020,30
5061,AR,Howard ,BIRTHS_2021,159
5061,AR,Howard ,BIRTHS_2022,202
5061,AR,Howard ,BIRTHS_2023,139
5061,AR,Howard ,DEATHS_2020,38
5061,AR,Howard ,DEATHS_2021,190
5061,AR,Howard ,DEATHS_2022,182
5061,AR,Howard ,DEATHS_2023,175
5061,AR,Howard ,NATURAL_CHG_2020,-8
5061,AR,Howard ,NATURAL_CHG_2021,-31
5061,AR,Howard ,NATURAL_CHG_2022,20
5061,AR,Howard ,NATURAL_CHG_2023,-36
5061,AR,Howard ,INTERNATIONAL_MIG_2020,0
5061,AR,Howard ,INTERNATIONAL_MIG_2021,2
5061,AR,Howard ,INTERNATIONAL_MIG_2022,2
5061,AR,Howard ,INTERNATIONAL_MIG_2023,4
5061,AR,Howard ,DOMESTIC_MIG_2020,-22
5061,AR,Howard ,DOMESTIC_MIG_2021,-40
5061,AR,Howard ,DOMESTIC_MIG_2022,-95
5061,AR,Howard ,DOMESTIC_MIG_2023,-58
5061,AR,Howard ,NET_MIG_2020,-22
5061,AR,Howard ,NET_MIG_2021,-38
5061,AR,Howard ,NET_MIG_2022,-93
5061,AR,Howard ,NET_MIG_2023,-54
5061,AR,Howard ,RESIDUAL_2020,1
5061,AR,Howard ,RESIDUAL_2021,7
5061,AR,Howard ,RESIDUAL_2022,0
5061,AR,Howard ,RESIDUAL_2023,1
5061,AR,Howard ,GQ_ESTIMATES_BASE_2020,172
5061,AR,Howard ,GQ_ESTIMATES_2020,172
5061,AR,Howard ,GQ_ESTIMATES_2021,172
5061,AR,Howard ,GQ_ESTIMATES_2022,172
5061,AR,Howard ,GQ_ESTIMATES_2023,172
5061,AR,Howard ,R_BIRTH_2021,12.5
5061,AR,Howard ,R_BIRTH_2022,16
5061,AR,Howard ,R_BIRTH_2023,11.1
5061,AR,Howard ,R_DEATH_2021,14.9
5061,AR,Howard ,R_DEATH_2022,14.4
5061,AR,Howard ,R_DEATH_2023,13.9
5061,AR,Howard ,R_NATURAL_CHG_2021,-2.4
5061,AR,Howard ,R_NATURAL_CHG_2022,1.6
5061,AR,Howard ,R_NATURAL_CHG_2023,-2.9
5061,AR,Howard ,R_INTERNATIONAL_MIG_2021,0.2
5061,AR,Howard ,R_INTERNATIONAL_MIG_2022,0.2
5061,AR,Howard ,R_INTERNATIONAL_MIG_2023,0.3
5061,AR,Howard ,R_DOMESTIC_MIG_2021,-3.1
5061,AR,Howard ,R_DOMESTIC_MIG_2022,-7.5
5061,AR,Howard ,R_DOMESTIC_MIG_2023,-4.6
5061,AR,Howard ,R_NET_MIG_2021,-3
5061,AR,Howard ,R_NET_MIG_2022,-7.3
5061,AR,Howard ,R_NET_MIG_2023,-4.3
5063,AR,Independence ,Rural_Urban_Continuum_Code_2013,7
5063,AR,Independence ,Rural_Urban_Continuum_Code_2023,7
5063,AR,Independence ,Urban_Influence_2013,8
5063,AR,Independence ,Economic_typology_2015,3
5063,AR,Independence ,CENSUS_2020_POP,37938
5063,AR,Independence ,ESTIMATES_BASE_2020,37931
5063,AR,Independence ,POP_ESTIMATE_2020,37940
5063,AR,Independence ,POP_ESTIMATE_2021,38100
5063,AR,Independence ,POP_ESTIMATE_2022,38254
5063,AR,Independence ,POP_ESTIMATE_2023,38320
5063,AR,Independence ,N_POP_CHG_2020,9
5063,AR,Independence ,N_POP_CHG_2021,160
5063,AR,Independence ,N_POP_CHG_2022,154
5063,AR,Independence ,N_POP_CHG_2023,66
5063,AR,Independence ,BIRTHS_2020,109
5063,AR,Independence ,BIRTHS_2021,438
5063,AR,Independence ,BIRTHS_2022,471
5063,AR,Independence ,BIRTHS_2023,474
5063,AR,Independence ,DEATHS_2020,103
5063,AR,Independence ,DEATHS_2021,553
5063,AR,Independence ,DEATHS_2022,544
5063,AR,Independence ,DEATHS_2023,487
5063,AR,Independence ,NATURAL_CHG_2020,6
5063,AR,Independence ,NATURAL_CHG_2021,-115
5063,AR,Independence ,NATURAL_CHG_2022,-73
5063,AR,Independence ,NATURAL_CHG_2023,-13
5063,AR,Independence ,INTERNATIONAL_MIG_2020,0
5063,AR,Independence ,INTERNATIONAL_MIG_2021,2
5063,AR,Independence ,INTERNATIONAL_MIG_2022,1
5063,AR,Independence ,INTERNATIONAL_MIG_2023,2
5063,AR,Independence ,DOMESTIC_MIG_2020,-9
5063,AR,Independence ,DOMESTIC_MIG_2021,270
5063,AR,Independence ,DOMESTIC_MIG_2022,243
5063,AR,Independence ,DOMESTIC_MIG_2023,78
5063,AR,Independence ,NET_MIG_2020,-9
5063,AR,Independence ,NET_MIG_2021,272
5063,AR,Independence ,NET_MIG_2022,244
5063,AR,Independence ,NET_MIG_2023,80
5063,AR,Independence ,RESIDUAL_2020,12
5063,AR,Independence ,RESIDUAL_2021,3
5063,AR,Independence ,RESIDUAL_2022,-17
5063,AR,Independence ,RESIDUAL_2023,-1
5063,AR,Independence ,GQ_ESTIMATES_BASE_2020,850
5063,AR,Independence ,GQ_ESTIMATES_2020,850
5063,AR,Independence ,GQ_ESTIMATES_2021,1226
5063,AR,Independence ,GQ_ESTIMATES_2022,1183
5063,AR,Independence ,GQ_ESTIMATES_2023,1183
5063,AR,Independence ,R_BIRTH_2021,11.5
5063,AR,Independence ,R_BIRTH_2022,12.3
5063,AR,Independence ,R_BIRTH_2023,12.4
5063,AR,Independence ,R_DEATH_2021,14.5
5063,AR,Independence ,R_DEATH_2022,14.2
5063,AR,Independence ,R_DEATH_2023,12.7
5063,AR,Independence ,R_NATURAL_CHG_2021,-3
5063,AR,Independence ,R_NATURAL_CHG_2022,-1.9
5063,AR,Independence ,R_NATURAL_CHG_2023,-0.3
5063,AR,Independence ,R_INTERNATIONAL_MIG_2021,0.1
5063,AR,Independence ,R_INTERNATIONAL_MIG_2022,0
5063,AR,Independence ,R_INTERNATIONAL_MIG_2023,0.1
5063,AR,Independence ,R_DOMESTIC_MIG_2021,7.1
5063,AR,Independence ,R_DOMESTIC_MIG_2022,6.4
5063,AR,Independence ,R_DOMESTIC_MIG_2023,2
5063,AR,Independence ,R_NET_MIG_2021,7.2
5063,AR,Independence ,R_NET_MIG_2022,6.4
5063,AR,Independence ,R_NET_MIG_2023,2.1
5065,AR,Izard ,Rural_Urban_Continuum_Code_2013,9
5065,AR,Izard ,Rural_Urban_Continuum_Code_2023,9
5065,AR,Izard ,Urban_Influence_2013,10
5065,AR,Izard ,Economic_typology_2015,4
5065,AR,Izard ,CENSUS_2020_POP,13577
5065,AR,Izard ,ESTIMATES_BASE_2020,13578
5065,AR,Izard ,POP_ESTIMATE_2020,13602
5065,AR,Izard ,POP_ESTIMATE_2021,13921
5065,AR,Izard ,POP_ESTIMATE_2022,14029
5065,AR,Izard ,POP_ESTIMATE_2023,14169
5065,AR,Izard ,N_POP_CHG_2020,24
5065,AR,Izard ,N_POP_CHG_2021,319
5065,AR,Izard ,N_POP_CHG_2022,108
5065,AR,Izard ,N_POP_CHG_2023,140
5065,AR,Izard ,BIRTHS_2020,33
5065,AR,Izard ,BIRTHS_2021,103
5065,AR,Izard ,BIRTHS_2022,114
5065,AR,Izard ,BIRTHS_2023,113
5065,AR,Izard ,DEATHS_2020,48
5065,AR,Izard ,DEATHS_2021,260
5065,AR,Izard ,DEATHS_2022,259
5065,AR,Izard ,DEATHS_2023,238
5065,AR,Izard ,NATURAL_CHG_2020,-15
5065,AR,Izard ,NATURAL_CHG_2021,-157
5065,AR,Izard ,NATURAL_CHG_2022,-145
5065,AR,Izard ,NATURAL_CHG_2023,-125
5065,AR,Izard ,INTERNATIONAL_MIG_2020,0
5065,AR,Izard ,INTERNATIONAL_MIG_2021,-1
5065,AR,Izard ,INTERNATIONAL_MIG_2022,-2
5065,AR,Izard ,INTERNATIONAL_MIG_2023,-2
5065,AR,Izard ,DOMESTIC_MIG_2020,43
5065,AR,Izard ,DOMESTIC_MIG_2021,500
5065,AR,Izard ,DOMESTIC_MIG_2022,253
5065,AR,Izard ,DOMESTIC_MIG_2023,266
5065,AR,Izard ,NET_MIG_2020,43
5065,AR,Izard ,NET_MIG_2021,499
5065,AR,Izard ,NET_MIG_2022,251
5065,AR,Izard ,NET_MIG_2023,264
5065,AR,Izard ,RESIDUAL_2020,-4
5065,AR,Izard ,RESIDUAL_2021,-23
5065,AR,Izard ,RESIDUAL_2022,2
5065,AR,Izard ,RESIDUAL_2023,1
5065,AR,Izard ,GQ_ESTIMATES_BASE_2020,1125
5065,AR,Izard ,GQ_ESTIMATES_2020,1125
5065,AR,Izard ,GQ_ESTIMATES_2021,1176
5065,AR,Izard ,GQ_ESTIMATES_2022,1162
5065,AR,Izard ,GQ_ESTIMATES_2023,1210
5065,AR,Izard ,R_BIRTH_2021,7.5
5065,AR,Izard ,R_BIRTH_2022,8.2
5065,AR,Izard ,R_BIRTH_2023,8
5065,AR,Izard ,R_DEATH_2021,18.9
5065,AR,Izard ,R_DEATH_2022,18.5
5065,AR,Izard ,R_DEATH_2023,16.9
5065,AR,Izard ,R_NATURAL_CHG_2021,-11.4
5065,AR,Izard ,R_NATURAL_CHG_2022,-10.4
5065,AR,Izard ,R_NATURAL_CHG_2023,-8.9
5065,AR,Izard ,R_INTERNATIONAL_MIG_2021,-0.1
5065,AR,Izard ,R_INTERNATIONAL_MIG_2022,-0.1
5065,AR,Izard ,R_INTERNATIONAL_MIG_2023,-0.1
5065,AR,Izard ,R_DOMESTIC_MIG_2021,36.3
5065,AR,Izard ,R_DOMESTIC_MIG_2022,18.1
5065,AR,Izard ,R_DOMESTIC_MIG_2023,18.9
5065,AR,Izard ,R_NET_MIG_2021,36.3
5065,AR,Izard ,R_NET_MIG_2022,18
5065,AR,Izard ,R_NET_MIG_2023,18.7
5067,AR,Jackson ,Rural_Urban_Continuum_Code_2013,6
5067,AR,Jackson ,Rural_Urban_Continuum_Code_2023,6
5067,AR,Jackson ,Urban_Influence_2013,6
5067,AR,Jackson ,Economic_typology_2015,4
5067,AR,Jackson ,CENSUS_2020_POP,16755
5067,AR,Jackson ,ESTIMATES_BASE_2020,16765
5067,AR,Jackson ,POP_ESTIMATE_2020,16761
5067,AR,Jackson ,POP_ESTIMATE_2021,16781
5067,AR,Jackson ,POP_ESTIMATE_2022,16654
5067,AR,Jackson ,POP_ESTIMATE_2023,16784
5067,AR,Jackson ,N_POP_CHG_2020,-4
5067,AR,Jackson ,N_POP_CHG_2021,20
5067,AR,Jackson ,N_POP_CHG_2022,-127
5067,AR,Jackson ,N_POP_CHG_2023,130
5067,AR,Jackson ,BIRTHS_2020,41
5067,AR,Jackson ,BIRTHS_2021,149
5067,AR,Jackson ,BIRTHS_2022,154
5067,AR,Jackson ,BIRTHS_2023,157
5067,AR,Jackson ,DEATHS_2020,56
5067,AR,Jackson ,DEATHS_2021,290
5067,AR,Jackson ,DEATHS_2022,257
5067,AR,Jackson ,DEATHS_2023,252
5067,AR,Jackson ,NATURAL_CHG_2020,-15
5067,AR,Jackson ,NATURAL_CHG_2021,-141
5067,AR,Jackson ,NATURAL_CHG_2022,-103
5067,AR,Jackson ,NATURAL_CHG_2023,-95
5067,AR,Jackson ,INTERNATIONAL_MIG_2020,0
5067,AR,Jackson ,INTERNATIONAL_MIG_2021,0
5067,AR,Jackson ,INTERNATIONAL_MIG_2022,6
5067,AR,Jackson ,INTERNATIONAL_MIG_2023,7
5067,AR,Jackson ,DOMESTIC_MIG_2020,6
5067,AR,Jackson ,DOMESTIC_MIG_2021,159
5067,AR,Jackson ,DOMESTIC_MIG_2022,-20
5067,AR,Jackson ,DOMESTIC_MIG_2023,217
5067,AR,Jackson ,NET_MIG_2020,6
5067,AR,Jackson ,NET_MIG_2021,159
5067,AR,Jackson ,NET_MIG_2022,-14
5067,AR,Jackson ,NET_MIG_2023,224
5067,AR,Jackson ,RESIDUAL_2020,5
5067,AR,Jackson ,RESIDUAL_2021,2
5067,AR,Jackson ,RESIDUAL_2022,-10
5067,AR,Jackson ,RESIDUAL_2023,1
5067,AR,Jackson ,GQ_ESTIMATES_BASE_2020,2350
5067,AR,Jackson ,GQ_ESTIMATES_2020,2350
5067,AR,Jackson ,GQ_ESTIMATES_2021,2361
5067,AR,Jackson ,GQ_ESTIMATES_2022,2377
5067,AR,Jackson ,GQ_ESTIMATES_2023,2498
5067,AR,Jackson ,R_BIRTH_2021,8.9
5067,AR,Jackson ,R_BIRTH_2022,9.2
5067,AR,Jackson ,R_BIRTH_2023,9.4
5067,AR,Jackson ,R_DEATH_2021,17.3
5067,AR,Jackson ,R_DEATH_2022,15.4
5067,AR,Jackson ,R_DEATH_2023,15.1
5067,AR,Jackson ,R_NATURAL_CHG_2021,-8.4
5067,AR,Jackson ,R_NATURAL_CHG_2022,-6.2
5067,AR,Jackson ,R_NATURAL_CHG_2023,-5.7
